epoch,train_loss,val_loss,val_acc,activation,init,bound,act_mean,act_std,frac_zero,grad_norm,stopped_early,best_val_loss
30,11.608392179870606,2.3027433044433594,0.0967,relu,naive_uniform,1.0,707.1834222575029,5197.710840735171,0.7767477035522461,0.004405786097049713,True,2.3027433044433594
5,12.754276409912109,2.8018426639556884,0.0944,tanh,naive_uniform,1.0,0.11744972690939903,0.8944896393352084,0.0,37.46857752669602,True,2.8018426639556884
1,2.3026973503112793,2.3026830814361574,0.0967,relu,naive_uniform,0.005,1.7345985305385757e-05,0.00015145826770615806,0.6362597147623698,0.004592949301951574,True,2.3026830814361574
15,0.6560730555534363,0.8409862236022949,0.7216,tanh,naive_uniform,0.005,-0.07078115576587152,0.15228058190809357,2.6490953233506943e-08,0.7643377546221017,True,0.8409862236022949
